numero_controle_pncp,srp,objeto_compra,codigo_modalidade,nome_modalidade,compra_judicial
88363189000128-1-000142/2023,False,Aquisicao de medicamentos conforme Despacho Judicial N 5002707 93.2022.8.21.0139 RS,8,Dispensa,True
46482840000139-1-000561/2024,False,Aquisição de medicamento não padronizado na REMUME (Ação Judicial),8,Dispensa,True
88830609000139-1-000090/2024,True,Fornecimento de medicamentos constantes na lista de preços de medicamentos oficiais da ANVISA/CMED e cosméticos referentes às demandas judiciais (4).,6,Pregão - Eletrônico,True
88830609000139-1-000091/2024,True,Fornecimento de medicamentos constantes na lista de preços de medicamentos oficiais da ANVISA/CMED referentes às demandas judiciais (10),6,Pregão - Eletrônico,True
88830609000139-1-000150/2024,True,Fornecimento de medicamentos constantes na lista de preços de medicamentos oficiais da anvisa/cmed e cosméticos referentes às demandas judiciais (1),6,Pregão - Eletrônico,True
48344014000159-1-000098/2023,False,Aquisição de medicamentos para atender decisões judiciais,8,Dispensa,True
10465644000109-1-000191/2024,False,SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS DE ORDEM JUDICIAL PARA PACIENTE BONFIM DA SILVA SANTOS.,8,Dispensa,True
10465644000109-1-000170/2024,False,SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS DE ORDEM JUDICIAL PARA PACIENTE HELIETE DA SILVA SANTOS.,8,Dispensa,True
10465644000109-1-000154/2024,False,"SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS, REFERENTE A ORDEM JUDICIAL PARA PACIENTE MARIA DE LURDES CUSTODIO.",8,Dispensa,True
10465644000109-1-000153/2024,False,SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS DE ORDEM JUDICIAL PARA PACIENTE VENERANDA GOMES CAMARGO.,8,Dispensa,True
10465644000109-1-000149/2024,False,SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS DE ORDEM JUDICIAL PARA PACIENTE SUELENA AUGUSTA DA SILVA.,8,Dispensa,True
10465644000109-1-000147/2024,False,SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS DE ORDEM JUDICIAL PARA PACIENTE BONFIM DA SILVA SANTOS.,8,Dispensa,True
10465644000109-1-000145/2024,False,"SOLICITAÇÃO DE AQUISIÇÃO DOS ITENS LISTADOS, REFERENTE A ORDEM JUDICIAL PARA O PACIENTE ANTONIO CESAR BARBOSA.",8,Dispensa,True
10465644000109-1-000142/2024,False,SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS DE ORDEM JUDICIAL PARA PACIENTE MARIA JOSE TELES.,8,Dispensa,True
10465644000109-1-000141/2024,False,SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS DE ORDEM JUDICIAL PARA PACIENTE SUELENA AUGUSTA DA SILVA.,8,Dispensa,True
10465644000109-1-000135/2024,False,SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS DE ORDEM JUDICIAL PARA PACIENTE HELIETE DA SILVA SANTOS.,8,Dispensa,True
10465644000109-1-000134/2024,False,"SOLICITAÇÃO DE AQUISIÇÃO DOS ITENS LISTADOS, REFERENTE A ORDEM JUDICIAL PARA O PACIENTE MATHEUS ROCHA COSTA.",8,Dispensa,True
10465644000109-1-000126/2024,False,SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS DE ORDEM JUDICIAL PARA PACIENTE MATHEUS ROCHA COSTA.,8,Dispensa,True
10465644000109-1-000125/2024,False,SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS DE ORDEM JUDICIAL PARA PACIENTE DIVACI ALVES GOMES.,8,Dispensa,True
10465644000109-1-000123/2024,False,"SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS, REFERENTE A ORDEM JUDICIAL PARA PACIENTE MARIA APARECIDA DA ROCHA.",8,Dispensa,True
10465644000109-1-000122/2024,False,"SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS, REFERENTE A ORDEM JUDICIAL PARA PACIENTE OSMIDIA FELIX DANTAS DE ABREU.",8,Dispensa,True
10465644000109-1-000116/2024,False,SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS DE ORDEM JUDICIAL PARA PACIENTE JOÃO ALBERTO BEINE.,8,Dispensa,True
10465644000109-1-000111/2024,False,SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS DE ORDEM JUDICIAL PARA PACIENTE VITORINO DIAS DOS SANTOS.,8,Dispensa,True
10465644000109-1-000108/2024,False,SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS DE ORDEM JUDICIAL PARA PACIENTE MARIA DE LURDES CUSTODIO.,8,Dispensa,True
10465644000109-1-000098/2024,False,SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS DE ORDEM JUDICIAL PARA PACIENTE DIVACI ALVES GOMES.,8,Dispensa,True
10465644000109-1-000097/2024,False,SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS DE ORDEM JUDICIAL PARA PACIENTE DANILO QUEIROZ ASSIS.,8,Dispensa,True
10465644000109-1-000096/2024,False,SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS DE ORDEM JUDICIAL PARA PACIENTE DANILO QUEIROZ ASSIS.,8,Dispensa,True
10465644000109-1-000094/2024,False,SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS DE ORDEM JUDICIAL PARA PACIENTE MATHEUS ROCHA COSTA.,8,Dispensa,True
10465644000109-1-000092/2024,False,"SOLICITAÇÃO DE AQUISIÇÃO DOS ITENS LISTADOS, REFERENTE A ORDEM JUDICIAL PARA O PACIENTE ALDEMAR SOUSA BARROS.",8,Dispensa,True
10465644000109-1-000089/2024,False,SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS DE ORDEM JUDICIAL PARA PACIENTE VENERANDA GOMES CAMARGO.,8,Dispensa,True
10465644000109-1-000071/2024,False,SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS DE ORDEM JUDICIAL PARA PACIENTE DIVACI ALVES GOMES.,8,Dispensa,True
10465644000109-1-000068/2024,False,"SOLICITAÇÃO DE AQUISIÇÃO DOS ITENS LISTADOS, REFERENTE A ORDEM JUDICIAL PARA O PACIENTE ELIEZER CARLOS DA SILVA.",8,Dispensa,True
10465644000109-1-000064/2024,False,SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS DE ORDEM JUDICIAL PARA PACIENTE VITORINO DIAS DOS SANTOS.,8,Dispensa,True
10465644000109-1-000060/2024,False,"SOLICITAÇÃO DE AQUISIÇÃO DOS ITENS LISTADOS, REFERENTE A ORDEM JUDICIAL PARA O PACIENTE ALEXANDRO CAMPOS SANTOS.",8,Dispensa,True
10465644000109-1-000058/2024,False,"SOLICITAÇÃO DE AQUISIÇÃO DOS ITENS LISTADOS, REFERENTE A ORDEM JUDICIAL PARA O PACIENTE MATHEUS ROCHA COSTA.",8,Dispensa,True
10465644000109-1-000038/2024,False,"SOLICITAÇÃO DE AQUISIÇÃO DOS ITENS LISTADOS, REFERENTE A ORDEM JUDICIAL PARA A PACIENTE MARIA JOSE TELES.",8,Dispensa,True
10465644000109-1-000037/2024,False,"SOLICITAÇÃO DE AQUISIÇÃO DOS ITENS LISTADOS, REFERENTE A ORDEM JUDICIAL PARA A PACIENTE HELIETE DA SILVA SANTOS.",8,Dispensa,True
10465644000109-1-000036/2024,False,"SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS, REFERENTE A ORDEM JUDICIAL PARA A PACIENTE MARIA DE LURDES CUSTODIO.",8,Dispensa,True
10465644000109-1-000007/2024,False,"SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS, REFERENTE A ORDEM JUDICIAL PARA A PACIENTE MARIA JOSÉ TELES.",8,Dispensa,True
02125227000199-1-000151/2023,False,"SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS, REFERENTE A ORDEM JUDICIAL PARA O PACIENTE VITORINO DIAS DOS SANTOS.",8,Dispensa,True
10465644000109-1-000240/2023,False,"SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS, REFERENTE A ORDEM JUDICIAL PARA O PACIENTE ALEXANDRO CAMPOS SANTOS.",8,Dispensa,True
10465644000109-1-000229/2023,False,"SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS, REFERENTE A ORDEM JUDICIAL PARA O PACIENTE DANILO QUEIROZ ASSIS.",8,Dispensa,True
10465644000109-1-000208/2023,False,"SOLICITAÇÃO DE AQUISIÇÃO DE  MEDICAMENTOS, REFERENTE A ORDEM JUDICIAL PARA O PACIENTE VITORINO DIAS DOS SANTOS.",8,Dispensa,True
10465644000109-1-000207/2023,False,"SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS, REFERENTE A ORDEM JUDICIAL PARA O PACIENTE JOÃO ALBERTO BEINE.",8,Dispensa,True
10465644000109-1-000153/2023,False,"SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS, REFERENTE A ORDEM JUDICIAL PARA O PACIENTE LAZARO DIAS RODRIGUES.",8,Dispensa,True
10465644000109-1-000136/2023,False,SOLICITAÇÃO DE MEDICAMENTO DE ORDEM JUDICIAL PARA ATENDER A PACIENTE LOUISE ALI DOS SANTOS MENEZES.,8,Dispensa,True
10465644000109-1-000120/2023,False,SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS DE ORDEM JUDICIAL PARA PACIENTE MARIA JOSE RIBEIRO.,8,Dispensa,True
10465644000109-1-000118/2023,False,"SOLICITAÇÃO PARA AQUISIÇÃO DE MEDICAMENTOS, REFERENTE À ORDEM JUDICIAL, PARA O PACIENTE MATHEUS COSTA ROCHA.",8,Dispensa,True
10465644000109-1-000222/2022,False,"SOLICITAÇÃO PARA AQUISIÇÃO DE MEDICAMENTOS, REFERENTE À ORDEM JUDICIAL, PARA O PACIENTE VITORINO DIAS DOS SANTOS.",8,Dispensa,True
10465644000109-1-000210/2022,False,"SOLICITAÇÃO PARA AQUISIÇÃO DE MEDICAMENTOS, REFERENTE À ORDEM JUDICIAL, PARA O PACIENTE DANILO QUEIROZ ASSIS.",8,Dispensa,True
10465644000109-1-000208/2022,False,"SOLICITAÇÃO PARA AQUISIÇÃO DE MEDICAMENTOS, REFERENTE A ORDEM JUDICIAL , PARA A PACIENTE VENERANDA GOMES CAMARGO.",8,Dispensa,True
10465644000109-1-000197/2022,False,"SOLICITAÇÃO PARA AQUISIÇÃO DE MEDICAMENTOS, REFERENTE À ORDEM JUDICIAL, PARA  A PACIENTE MARIA VARELA S. BARBOSA.",8,Dispensa,True
10465644000109-1-000181/2022,False,SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS DE ORDEM JUDICIAL PARA PACIENTE MARIA AUXILIADORA DIAS DA MATA.,8,Dispensa,True
10465644000109-1-000180/2022,False,"SOLICITAÇÃO PARA AQUISIÇÃO DE MEDICAMENTOS, REFERENTE À ORDEM JUDICIAL, PARA A PACIENTE MARIA APARECIDA DA ROCHA.",8,Dispensa,True
10465644000109-1-000170/2022,False,"SOLICITAÇÃO PARA AQUISIÇÃO DE MEDICAMENTOS, REFERENTE À ORDEM JUDICIAL, PARA O PACIENTE JOÃO ALBERTO BEINE.",8,Dispensa,True
10465644000109-1-000156/2022,False,"SOLICITAÇÃO PARA AQUISIÇÃO DE MEDICAMENTOS, REFERENTE À ORDEM JUDICIAL, PARA A PACIENTE SUELENA AUGUSTA DA SILVA.",8,Dispensa,True
10465644000109-1-000155/2022,False,"SOLICITAÇÃO PARA AQUISIÇÃO DE MEDICAMENTOS, REFERENTE À ORDEM JUDICIAL, PARA O PACIENTE VITORINO DIAS DOS SANTOS.",8,Dispensa,True
10465644000109-1-000142/2022,False,"SOLICITAÇÃO PARA AQUISIÇÃO DE MEDICAMENTOS, REFERENTE À ORDEM JUDICIAL, PARA A PACIENTE SUELENA AUGUSTA DA SILVA.",8,Dispensa,True
10465644000109-1-000141/2022,False,"SOLICITAÇÃO PARA AQUISIÇÃO DE MEDICAMENTOS, REFERENTE À ORDEM JUDICIAL, PARA A PACIENTE HELIETE DA SILVA SANTOS.",8,Dispensa,True
10465644000109-1-000113/2023,False,"SOLICITAÇÃO A AQUISIÇÃO DE MEDICAMENTO,REFERENTE A ORDEM JUDICIAL PARA O PACIENTE ELIEZER CARLOS DAS SILVA.",8,Dispensa,True
10465644000109-1-000064/2023,False,"SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS, REFERENTE A ORDEM JUDICIAL PARA O PACIENTE ELIEZER CARLOS DA SILVA.",8,Dispensa,True
10465644000109-1-000063/2023,False,SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS DE ORDEM JUDICIAL PARA PACIENTE VITORINO DIAS DOS SANTOS.,8,Dispensa,True
10465644000109-1-000128/2022,False,"SOLICITAÇÃO PARA AQUISIÇÃO DE MEDICAMENTOS, REFERENTE À ORDEM JUDICIAL, PARA A PACIENTE ALEXANDRINA BARBOSA DE QUEIROZ.",8,Dispensa,True
10465644000109-1-000125/2022,False,"SOLICITAÇÃO PARA AQUISIÇÃO DE MEDICAMENTOS, REFERENTE À ORDEM JUDICIAL, PARA O PACIENTE VITORINO DIAS DOS SANTOS.",8,Dispensa,True
10465644000109-1-000114/2022,False,"SOLICITAÇÃO PARA AQUISIÇÃO DE MEDICAMENTOS, REFERENTE À ORDEM JUDICIAL PARA O PACIENTE JOÃO ALBERTO BEINE.",8,Dispensa,True
10465644000109-1-000112/2022,False,"SOLICITAÇÃO PARA AQUISIÇÃO DE MEDICAMENTOS, REFERENTE À ORDEM JUDICIAL PARA A PACIENTE IRENE MENDES SOUSA.",8,Dispensa,True
10465644000109-1-000103/2022,False,"SOLICITAÇÃO PARA AQUISIÇÃO DE MEDICAMENTOS, REFERENTE Á ORDEM JUDICIAL, PARA A PACIENTE SUELENE AUGUSTA DA SILVA.",8,Dispensa,True
10465644000109-1-000089/2022,False,SOLICITAÇÃO PARA AQUISIÇÃO DE MEDICAMENTOS REFERENTE À ORDEM JUDICIAL PARA A PACIENTE HELIETE DA SILVA SANTOS.,8,Dispensa,True
10465644000109-1-000088/2022,False,"SOLICITAÇÃO PARA AQUISIÇÃO DE MEDICAMENTOS, REFERENTE À ORDEM JUDICIAL, PARA A PACIENTE MARI APARECIDA DA ROCHA.",8,Dispensa,True
10465644000109-1-000077/2022,False,SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS DE ORDEM JUDICIAL PARA PACIENTE MARIA JOSÉ RIBEIRO.,8,Dispensa,True
10465644000109-1-000061/2022,False,"SOLICITAÇÃO PARA AQUISIÇÃO DE MEDICAMENTOS POR ORDEM JUDICIAL, PARA A PACIENTE DIVACI ALVES GOMES.",8,Dispensa,True
10465644000109-1-000059/2022,False,"SOLICITAÇÃO PARA AQUISIÇÃO DE MEDICAMENTOS, REFERENTE À ORDEM JUDICIAL, PARA A PACIENTE MARIA WISARTT DEMELAS MAURICIO.",8,Dispensa,True
10465644000109-1-000039/2022,False,"SOLICITAÇÃO PARA AQUISIÇÃO DE MEDICAMENTOS, POR ORDEM JUDICIAL, PARA O PACIENTE JOÃO ALBERTO BEINE.",8,Dispensa,True
10465644000109-1-000038/2022,False,"SOLICITAÇÃO PARA AQUISIÇÃO DE MEDICAMENTOS, REFERENTE À ORDEM JUDICIAL, PARA O PACIENTE MATHEUS COSTA ROCHA.",8,Dispensa,True
10465644000109-1-000024/2022,False,SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS DE ORDEM JUDICIAL PARA PACIENTE MARIA AUXILIADORA DIAS DA MATA.,8,Dispensa,True
10465644000109-1-000048/2023,False,"SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS, REFERENTE A ORDEM JUDICIAL PARA O PACIENTE DANILO QUEIROZ ASSIS.",8,Dispensa,True
10465644000109-1-000034/2023,False,"SOLICITAÇÃO DE AQUISIÇÃO DE MEDICAMENTOS, REFERENTE A ORDEM JUDICIAL PARA O PACIENTE BONFIM DA SILVA SANTOS.",8,Dispensa,True
10465644000109-1-000021/2023,False,"SOLICITAÇÃO E  AQUISIÇÃO DE MEDICAMENTO, REFERENTE ORDEM JUDICIAL PARA O PACIENTE JOÃO ALBERTO BEINE.",8,Dispensa,True
10465644000109-1-000004/2023,False,SOLICITAÇÃO DE COMPRA DE MEDICAMENTO POR ORDEM JUDICIAL PARA A PACIENTE MARIA APARECIDA DA ROCHA.,8,Dispensa,True
36975571000199-1-000432/2024,False,"DESPESA COM AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER MANDADO DE SEGURANÇA EM FAVOR DE LAIS BRUNA AMORIM SILVA, CUMPRINDO ORDEM JUDICIAL SENTENÇA. (AUTOS Nº 201601191205).",8,Dispensa,True
36975571000199-1-000414/2024,False,"DESPESAS COM AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER MANDADO DE SEGURANÇA EM FAVOR DE SEBASTIÃO JOSE DE MIRANDA  , CUMPRINDO ORDEM JUDICIAL SENTENÇA  ( PROCESSO  Nº º 5511654-91.2022.8.09.0049).",8,Dispensa,True
36975571000199-1-000362/2024,False,"DESPESA COM AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER MANDADO DE SEGURANÇA EM FAVOR DE JAIME COELHO DE OLIVEIRA, CUMPRINDO ORDEM JUDICIAL SENTENÇA. (AUTOS Nº 5558964.98.2019.8.09.0049).",8,Dispensa,True
36975571000199-1-000361/2024,False,"DESPESA COM AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER MANDADO DE SEGURANÇA EM FAVOR DE EMILIA REGINA EUROPEIAS BORGES, CUMPRINDO ORDEM JUDICIAL SENTENÇA. (AUTOS Nº 201303689710).",8,Dispensa,True
36975571000199-1-000360/2024,False,"DESPESAS COM AQUISIÇÃO DE MEDICAMENTO PARA ATENDER MANDANDO DE SEGURANÇA EM FAVOR DE VALDECI JOSE PEREIRA DA SILVA, CUMPRINDO ORDEM JUDICIAL SENTENÇA ( PROCESSO Nº 5026103.19.2019.8.09.0049).",8,Dispensa,True
36975571000199-1-000325/2024,False,"DESPESAS COM AQUISIÇÃO DE MEDICAMENTO PARA ATENDER MANDADO DE SEGURANÇA EM FAVOR DE LAURA EMANUELLY RIBEIRO PEREIRA , CUMPRINDO ORDEM JUDICIAL SENTENÇA (  Nº 5161978.58.2019.8.09.0049.",8,Dispensa,True
36975571000199-1-000324/2024,False,"DESPESAS COM AQUISIÇÃO DE MEDICAMENTO PARA ATENDER MANDADO DE SEGURANÇA EM FAVOR DE LAIS BRUNA AMORIM SILVA, CUMPRINDO ORDEM JUDICIAL SENTENÇA ( PROCESSO Nº 201601191205)",8,Dispensa,True
36975571000199-1-000307/2024,False,"DESPESA COM AQUISIÇÃO DE MEDICAMENTO PARA ATENDER MANDADO DE SEGURANÇA EM FAVOR DE ZILDA AUGUSTA FRANÇA OLIVEIRA, CUMPRINDO ORDEM JUDICIAL SENTENÇA. (AUTOS Nº 201600968958).",8,Dispensa,True
36975571000199-1-000298/2024,False,"DESPESA COM AQUISIÇÃO DE MEDICAMENTOS  PARA ATENDER MANDADO DE SEGURANÇA EM FAVOR DE CLAUDINEI ANTONIO PEREIRA, CUMPRINDO ORDEM JUDICIAL SENTENÇA. (AUTOS N° 5689475-48.2023.8.09.0049)",8,Dispensa,True
36975571000199-1-000297/2024,False,"DESPESAS COM AQUISIÇÃO DE MEDICAMENTO PARA ATENDER MANDADO DE SEGURANÇA EM FAVOR DE MARIA GERALDA DE SOUZA, CUMPRINDO ORDEM JUDICIAL SENTENÇA ( PROCESSO Nº 5399654-85.2021.8.09.0049).",8,Dispensa,True
36975571000199-1-000256/2024,False,"DESPESAS COM AQUISIÇÃO DE MEDICAMENTO PARA ATENDER MANDADO DE SEGURANÇA EM FAVOR DE VALDECI JOSE PEREIRA DA SILVA, CUMPRINDO ORDEM JUDICIAL SENTENÇA (AUTOS Nº 5026103.19.2019.8.09.0049).",8,Dispensa,True
36975571000199-1-000235/2024,False,"DESPESA COM AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER MANDADODE SEGURANÇA EM FAVOR LUCIMAR FARIA BARCELOS, CUMPRINDO ORDEM JUDICIAL SENTENÇA (AUTOS Nº 5515931-24.2020.8.09.0049)",8,Dispensa,True
36975571000199-1-000200/2024,False,"DESPESAS COM AQUISIÇÃO DE MATERIAL FARMACOLOGICO PARA ATENDER MANDADO DE SEGURANÇA EM FAVOR DE CICERO RICARDO DOS SANTOS, CUMPRINDO ORDEM JUDICIAL CONFORME SENTENÇA(PROCESSO Nº5324377-63.2021.8.09.0049)",8,Dispensa,True
36975571000199-1-000199/2024,False,"DESPESAS COM AQUISIÇÃO DE MATERIAL FARMACOLOGICO PARA ATENDER MANDADO DE SEGURANÇA EM FAVOR DE UENDEL CESAR ARAUJO, CUMPRINDO ORDEM JUDICIAL CONFORME SENTENÇA(PROCESSO Nº5296839.83.2016.8.0049)",8,Dispensa,True
36975571000199-1-000198/2024,False,"DESPESAS COM AQUISIÇÃO DE MATERIAL FARMACOLOGICO PARA ATENDER MANDADO DE SEGURANÇA EM FAVOR DE YAN CARLOS DE SIQUEIRA ARAUJO, CUMPRINDO ORDEM JUDICIAL CONFORME SENTENÇA(PROCESSO Nº5358108-50.2021.8.09.0049)",8,Dispensa,True
36975571000199-1-000112/2024,False,"DESPESAS COM AQUISIÇÃO DE MATERIAL FARMACOLOGICO PARA ATENDER MANDADO DE
SEGURANÇA EM FAVOR DE DAVID GOMES BRAGA, CUMPRINDO ORDEM JUDICIAL SENTENÇA (PROCESSO Nº5642632.64.2019.8.09.0049).",8,Dispensa,True
36975571000199-1-000102/2024,False,"DESPESAS COM AQUISIÇÃO DE MATERIAL FARMACOLOGICO PARA ATENDER MANDADO DE SEGURANÇA EM FAVOR DE JOÃO CRISOSTOMO BORGES, CUMPRINDO ORDEM JUDICIAL SENTENÇA (PROCESSO Nº 5260102.81.2016.8.09.0049).",8,Dispensa,True
36975571000199-1-000057/2024,False,"AQUISIÇÃO DE MATERIAL MATERIAL FARMACOLOGICO  PARA ATENDER MANDADO DE SEGURANÇA  EM FAVOR DE CICERO RICARDO DOS SANTOS, CUMPRINDO ORDEM JUDICIAL CONFORME SENTENÇA(PROCESSO Nº5324377-63.2021.8.09.0049)",8,Dispensa,True
36975571000199-1-000056/2024,False,"AQUISIÇÃO DE MATERIAL FARMACOLOGICO PARA ATENDER MANDADO DE SEGURANÇA  EM FAVOR DE ALAOR AUGUSTO FRANÇA, CUMPRINDO ORDEM JUDICIAL CONFORME SENTENÇA(PROCESSO Nº5153622-11.2018.8.09.0049)",8,Dispensa,True
36975571000199-1-000197/2023,False,"DESPESA COM AQUISIÇÃO DE MATERIAL FARMACOLÓGICO PARA ATENDER MANDADO DE
SEGURANÇA EM FAVOR DE CELI ROSA DE OLIVEIRA MIRANDA, CUMPRINDO ORDEM JUDICIAL CONFORME
SENTENÇA (PROCESSO Nº 201303927564).",8,Dispensa,True
36975571000199-1-000192/2023,False,"DESPESAS COM AQUISIÇÃO DE MATERIAL FARMACOLOGICO PARA ATENDER MANDADO DE SEGURANÇA EM FAVOR DE EFIGENIA FELIX DE OLIVEIRA, CUMPRINDO  ORDEM JUDICIAL CONFORME SENTENÇA(PROCESSO Nº 2023007271542)",8,Dispensa,True
36975571000199-1-000076/2023,False,"DESPESA COM AQUISIÇÃO DE MATERIAL FARMACOLÓGICO E MATERIAL HOSPITALAR PARA ATENDER MANDADO DE
SEGURANÇA EM FAVOR DE KAIO DE SOUZA KAYAPO CUMPRINDO ORDEM JUDICIAL CONFORME SENTENÇA
(PROCESSO Nº 201504592535).",8,Dispensa,True
36975571000199-1-000075/2023,False,"DESPESAS COM AQUISIÇÃO DE MATERIAL FARMACOLOGICO PARA ATENDER MANDADO DE SEGURANÇA EM FAVOR DE MAURO MARIA DE JESUS, CUMPRINDO ORDEM JUDICIAL CONFORME SENTENÇA(PROCESSO Nº 5218656.93.2019.8.09.0049)",8,Dispensa,True
13571334000167-1-000045/2025,False,Aquisição de sonda uretral de alívio e insumos para cumprir determinação judicial em favor de Ketlyn do Prado Silva processo n° 5001202-82.2024.8.08.0002.PROCESSO N° 2025-7LZ29,8,Dispensa,True
22678874000135-1-000448/2023,True,REGISTRO DE PRECO PARA FUTURA E EVENTUAL AQUISICAO DE MEDICAMENTOS  COLIRIO OPTIVE E OMEGA 3 1000MG  EM ATENDIMENTO AS ORDENS JUDICIAIS DO MUNICIPIO DE MONTES CLAROS   MG.,6,Pregão - Eletrônico,True
22678874000135-1-000226/2023,True,REGISTRO DE PRECO PARA FUTURA E EVENTUAL AQUISICAO DE  MEDICAMENTOS  CARBONATO DE CALCIO 600MG   VITAMINA D3 600 UI   MANIPULADO  E POMADA CAVILON 92GR  EM ATENDIMENTO AS ORDENS  JUDICIAIS DO MUNICIPIO DE MONTES CLAROS   MG.,6,Pregão - Eletrônico,True
03532661000156-1-000013/2024,False,Aquisição de medicamentos para atendimento de sentenças judiciais e os que foram fracassados e/ou desertos no pregão 90004/2024.,6,Pregão - Eletrônico,True
